ST_NAME,YEAR,AC_NO,POSITION,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
Karnataka,2008,97,1,MOLAKALMURU,ST,N.Y.GOPALA KRISHNA,M,56,ST,INC,51402
Karnataka,2008,97,2,MOLAKALMURU,ST,S THIPPESWAMY,M,59,ST,BJP,46326
Karnataka,2008,97,3,MOLAKALMURU,ST,PATEL G.M. THIPPESWAMY,M,58,ST,JD(S),27774
Karnataka,2008,97,4,MOLAKALMURU,ST,SANNA MARANNA,M,35,ST,IND,2938
Karnataka,2008,97,5,MOLAKALMURU,ST,PATEL G,M,40,ST,CPI,2732
Karnataka,2008,97,6,MOLAKALMURU,ST,DR N.P.VENKATESH,M,46,ST,BSP,2063
Karnataka,2008,97,7,MOLAKALMURU,ST,P SHIVANNA,M,36,ST,SUP,1160
Karnataka,2008,97,8,MOLAKALMURU,ST,N. R. MALLAIAHSWAMY,M,46,ST,IND,911
Karnataka,2008,97,9,MOLAKALMURU,ST,D MAHESH KUMAR,M,33,ST,IND,892
Karnataka,2008,97,10,MOLAKALMURU,ST,N BOREGOWDA,M,50,ST,IND,643
Karnataka,2008,97,11,MOLAKALMURU,ST,S CHANDARANNA,M,45,ST,IND,616
Karnataka,2008,97,12,MOLAKALMURU,ST,Y. B. CHANDRASHEKAR,M,35,ST,IND,523
Karnataka,2008,97,13,MOLAKALMURU,ST,K.S.PAPANAYAKA,M,41,ST,LJP,515
Karnataka,2008,98,1,CHALLAKERE,ST,THIPPESWAMY,M,64,ST,BJP,42591
Karnataka,2008,98,2,CHALLAKERE,ST,SHASHI KUMAR,M,43,ST,INC,42302
Karnataka,2008,98,3,CHALLAKERE,ST,P.THIPPESWAMY(P.T.),M,39,ST,JD(S),23777
Karnataka,2008,98,4,CHALLAKERE,ST,DR.OBANNA.K.POOJAR,M,47,ST,BSP,3938
Karnataka,2008,98,5,CHALLAKERE,ST,SANNA SURAIAH,M,43,ST,IND,2672
Karnataka,2008,98,6,CHALLAKERE,ST,G.BHAGIRATHI NAYAKA,F,58,ST,JD(U),1804
Karnataka,2008,98,7,CHALLAKERE,ST,B.OBANNA,M,41,ST,IND,1191
Karnataka,2008,99,1,CHITRADURGA,GEN,BASAVARAJANN (BASANNA),M,46,GEN,JD(S),55906
Karnataka,2008,99,2,CHITRADURGA,GEN,G.H.THIPPAREDDY,M,61,GEN,INC,39584
Karnataka,2008,99,3,CHITRADURGA,GEN,G.S.MANJUNATHA,M,55,GEN,BJP,37571
Karnataka,2008,99,4,CHITRADURGA,GEN,S M SADANANDAIAH,M,51,GEN,IND,1376
Karnataka,2008,99,5,CHITRADURGA,GEN,MOHAMED NASIRUDDIN T,M,60,GEN,BSP,1088
Karnataka,2008,99,6,CHITRADURGA,GEN,S SRIDEVI,F,31,GEN,SUP,870
Karnataka,2008,99,7,CHITRADURGA,GEN,KOTLA RAMALINGAREDDY,M,65,GEN,IND,830
Karnataka,2008,99,8,CHITRADURGA,GEN,RAGHU S B,M,26,GEN,IND,479
Karnataka,2008,99,9,CHITRADURGA,GEN,S.SHIVAPRAKASH,M,44,GEN,JD(U),373
Karnataka,2008,100,1,HIRIYUR,GEN,SUDHAKAR D.,M,46,GEN,IND,43299
Karnataka,2008,100,2,HIRIYUR,GEN,LAKSHMIKANTHA N.R,M,45,GEN,BJP,26921
Karnataka,2008,100,3,HIRIYUR,GEN,YASHODHARA D.,M,50,GEN,JD(S),19876
Karnataka,2008,100,4,HIRIYUR,GEN,MAJUNATHA G.S.,M,44,SC,IND,17821
Karnataka,2008,100,5,HIRIYUR,GEN,GEETHA NANDINI GOWDA. P.,F,35,GEN,INC,8251
Karnataka,2008,100,6,HIRIYUR,GEN,MANJUNATH R,M,49,GEN,IND,7622
Karnataka,2008,100,7,HIRIYUR,GEN,THIPPESWAMY V.K.,M,47,ST,IND,3164
Karnataka,2008,100,8,HIRIYUR,GEN,H.J. KANTHARAJ,M,52,ST,BSP,2809
Karnataka,2008,100,9,HIRIYUR,GEN,A.V. UMAPATHI,M,58,GEN,IND,1844
Karnataka,2008,100,10,HIRIYUR,GEN,SOMASHEKAR YADAV,M,33,GEN,SUP,1506
Karnataka,2008,100,11,HIRIYUR,GEN,RANGASWAMY S.R.,M,28,GEN,IND,1119
Karnataka,2008,100,12,HIRIYUR,GEN,THIPPESWAMY P.J.,M,69,GEN,IND,687
Karnataka,2008,100,13,HIRIYUR,GEN,THIPPESWAMY K,M,65,GEN,IND,338
Karnataka,2008,100,14,HIRIYUR,GEN,KUMARASWAMY H.K.,M,50,SC,IND,311
Karnataka,2008,101,1,HOSADURGA,GEN,GOOLIHATTI. D. SHEKAR,M,38,SC,IND,41798
Karnataka,2008,101,2,HOSADURGA,GEN,B.G.GOVINDAPPA,M,53,GEN,INC,40630
Karnataka,2008,101,3,HOSADURGA,GEN,S.LINGAMURTHY,M,38,GEN,BJP,33565
Karnataka,2008,101,4,HOSADURGA,GEN,C.MEENAKSHAMMA,F,30,GEN,JD(S),3806
Karnataka,2008,101,5,HOSADURGA,GEN,H.S.SHREEDHAR,M,40,GEN,IND,885
Karnataka,2008,101,6,HOSADURGA,GEN,D.MOHANKUMAR YADAV,M,37,GEN,BSP,776
Karnataka,2008,101,7,HOSADURGA,GEN,S.R.DEVIRAPPA,M,58,GEN,IND,563
Karnataka,2008,101,8,HOSADURGA,GEN,NAGARAJ.D,M,26,GEN,IND,427
Karnataka,2008,101,9,HOSADURGA,GEN,T. MALLAPPA,M,53,GEN,IND,409
Karnataka,2008,101,10,HOSADURGA,GEN,PAVAGADA SHREERAM,M,37,SC,IND,378
Karnataka,2008,102,1,HOLALKERE,SC,M CHANDRAPPA,M,53,SC,BJP,54322
Karnataka,2008,102,2,HOLALKERE,SC,H ANJANEYA,M,53,SC,INC,39010
Karnataka,2008,102,3,HOLALKERE,SC,H.R. DEVENDRA NAIK,M,46,SC,JD(S),28838
Karnataka,2008,102,4,HOLALKERE,SC,T KARIYANNA,M,32,SC,IND,2413
Karnataka,2008,102,5,HOLALKERE,SC,H RAMACHANDRAPPA,M,40,SC,IND,2277
Karnataka,2008,102,6,HOLALKERE,SC,D.R. PANDURANGA SWAMY,M,38,SC,BSP,2079
Karnataka,2008,102,7,HOLALKERE,SC,T.S. CHANDRASHEKHAR,M,37,SC,SUP,1456
Karnataka,2008,102,8,HOLALKERE,SC,S RANGA SWAMY,M,39,SC,SP,1106
Karnataka,2008,102,9,HOLALKERE,SC,V RAMESH,M,36,SC,IND,864
Karnataka,2008,102,10,HOLALKERE,SC,Y KARIYAPPA,M,50,SC,IND,645
Karnataka,2008,102,11,HOLALKERE,SC,S A SWAMY(BABU),M,40,SC,JD(U),598
Karnataka,2008,103,1,JAGALUR,ST,S.V.RAMACHANDRA,M,50,ST,INC,38574
Karnataka,2008,103,2,JAGALUR,ST,H.P.RAJESH,M,42,ST,BJP,35763
Karnataka,2008,103,3,JAGALUR,ST,K.SREENIVASA,M,31,ST,JD(S),7208
Karnataka,2008,103,4,JAGALUR,ST,K.P.PALAIAH,M,38,ST,BSP,6471
Karnataka,2008,103,5,JAGALUR,ST,S.VISWANATH,M,43,ST,IND,6354
Karnataka,2008,103,6,JAGALUR,ST,HUTCHHAVVANAHALLI,M,37,ST,SKP,4140
Karnataka,2008,103,7,JAGALUR,ST,M.HANUMANTHAPPA,M,58,ST,IND,2246
Karnataka,2008,103,8,JAGALUR,ST,D.CHOWDAPPA,M,28,ST,CPI(ML)(L),2024
Karnataka,2008,103,9,JAGALUR,ST,S.PANDURANGAPPA,M,58,ST,SP,1042
Karnataka,2008,103,10,JAGALUR,ST,A.S.KARIBASAPPA,M,33,ST,SUP,1024
Karnataka,2008,104,1,HARAPANAHALLI,GEN,G KARUNAKARA REDDY,M,46,GEN,BJP,69235
Karnataka,2008,104,2,HARAPANAHALLI,GEN,M P PRAKASH,M,67,GEN,INC,44017
Karnataka,2008,104,3,HARAPANAHALLI,GEN,P RAMANAGOUDA,M,59,GEN,JD(S),4479
Karnataka,2008,104,4,HARAPANAHALLI,GEN,B HANUMANTHAPPA,M,31,GEN,IND,1690
Karnataka,2008,104,5,HARAPANAHALLI,GEN,H.M MAHESHWARA SWAMY,M,38,GEN,BSP,1147
Karnataka,2008,104,6,HARAPANAHALLI,GEN,HOSALLI MALLESH,M,45,ST,CPI,1086
Karnataka,2008,104,7,HARAPANAHALLI,GEN,K M VEERABHADRAIAH,M,43,GEN,IND,515
Karnataka,2008,104,8,HARAPANAHALLI,GEN,IDLI RAMAPPA,M,41,GEN,CPI(ML)(L),381
Karnataka,2008,104,9,HARAPANAHALLI,GEN,ALURU M G SWAMY,M,61,GEN,IND,336
Karnataka,2008,104,10,HARAPANAHALLI,GEN,S R HANUMANTHA,M,25,ST,LJP,247
Karnataka,2008,105,1,HARIHAR,GEN,B.P.HARISH,M,48,GEN,BJP,47238
Karnataka,2008,105,2,HARIHAR,GEN,H.SHIVAPPA,M,71,GEN,JD(S),36220
Karnataka,2008,105,3,HARIHAR,GEN,DR.Y.NAGAPPA,M,74,GEN,INC,35652
Karnataka,2008,105,4,HARIHAR,GEN,M. BASHASAB,M,40,GEN,IND,1682
Karnataka,2008,105,5,HARIHAR,GEN,TEJASVI V PATEL,M,35,GEN,SUP,1326
Karnataka,2008,105,6,HARIHAR,GEN,L.N. NIRANJANAMURTHY,M,60,SC,BSP,887
Karnataka,2008,105,7,HARIHAR,GEN,ANITHA PATIL,F,35,GEN,IND,497
Karnataka,2008,105,8,HARIHAR,GEN,H.ONKARAPPA,M,49,GEN,IND,404
Karnataka,2008,105,9,HARIHAR,GEN,N.AYUB KHAN,M,42,GEN,IND,383
Karnataka,2008,105,10,HARIHAR,GEN,H.NAGARAJ PALEGAR,M,32,ST,IND,341
Karnataka,2008,105,11,HARIHAR,GEN,BARIKARA BASAVARAJA,M,32,GEN,CPI(ML)(L),260
Karnataka,2008,105,12,HARIHAR,GEN,H.K.SHIVAKUMARASWAMY,M,46,GEN,SP,203
Karnataka,2008,106,1,DAVANAGERE NORTH,GEN,S.A RAVINDRANATH,M,62,GEN,BJP,75798
Karnataka,2008,106,2,DAVANAGERE NORTH,GEN,B M SATISH,M,41,GEN,JD(S),21888
Karnataka,2008,106,3,DAVANAGERE NORTH,GEN,MUTTON MOHAMMADALI.J,M,44,GEN,LJP,2151
Karnataka,2008,106,4,DAVANAGERE NORTH,GEN,B KOTRESH KANCHIKERE,M,46,GEN,BSP,1277
Karnataka,2008,106,5,DAVANAGERE NORTH,GEN,SUBHAN KHAN,M,45,GEN,IND,1219
Karnataka,2008,106,6,DAVANAGERE NORTH,GEN,K NARAYANA,M,42,GEN,IND,728
Karnataka,2008,106,7,DAVANAGERE NORTH,GEN,HANUMANTHAPPA,M,41,GEN,SP,521
Karnataka,2008,106,8,DAVANAGERE NORTH,GEN,N LALITHKUMAR JAIN,M,49,GEN,JD(U),444
Karnataka,2008,106,9,DAVANAGERE NORTH,GEN,LAKKAVALLI S MANJUNATH,M,49,GEN,IND,415
Karnataka,2008,106,10,DAVANAGERE NORTH,GEN,UMESH B. PATIL,M,40,GEN,IND,338
Karnataka,2008,106,11,DAVANAGERE NORTH,GEN,B GNANAPRAKASH,M,29,GEN,RAHS,319
Karnataka,2008,107,1,DAVANAGERE SOUTH,GEN,SHAMANURU,M,78,GEN,INC,41675
Karnataka,2008,107,2,DAVANAGERE SOUTH,GEN,YASHWANTH RAO JADAV,M,48,GEN,BJP,35317
Karnataka,2008,107,3,DAVANAGERE SOUTH,GEN,H.S.NAGARAJ,M,34,GEN,JD(S),19163
Karnataka,2008,107,4,DAVANAGERE SOUTH,GEN,K.M RAVISHANKAR,M,46,GEN,IND,1301
Karnataka,2008,107,5,DAVANAGERE SOUTH,GEN,NARENDRA RAO PAWAR,M,54,GEN,BSP,899
Karnataka,2008,107,6,DAVANAGERE SOUTH,GEN,T.ATHAULLA,M,55,GEN,IUML,723
Karnataka,2008,107,7,DAVANAGERE SOUTH,GEN,MOHAMMED JABIULLA,M,34,GEN,IND,476
Karnataka,2008,107,8,DAVANAGERE SOUTH,GEN,BABU SYED SHAHIN,M,41,GEN,SP,340
Karnataka,2008,107,9,DAVANAGERE SOUTH,GEN,H.K.KENCHAVEERAPPA,M,61,GEN,IND,289
Karnataka,2008,107,10,DAVANAGERE SOUTH,GEN,H.R.ASHOKA REDDY,M,45,GEN,JD(U),232
Karnataka,2008,108,1,MAYAKONDA,SC,M BASAVARAJA NAIKA,M,41,SC,BJP,52128
Karnataka,2008,108,2,MAYAKONDA,SC,DR Y RAMAPPA,M,46,SC,INC,35471
Karnataka,2008,108,3,MAYAKONDA,SC,A.H. KOTRAPPA,M,64,SC,JD(S),13308
Karnataka,2008,108,4,MAYAKONDA,SC,ALUR NINGARAJ,M,38,SC,BSP,3004
Karnataka,2008,108,5,MAYAKONDA,SC,SREEDHAR T,M,29,SC,SUP,2257
Karnataka,2008,108,6,MAYAKONDA,SC,N MALLESHAPPA,M,47,SC,IND,2041
Karnataka,2008,108,7,MAYAKONDA,SC,H RAJANAIK,M,38,SC,JD(U),1318
Karnataka,2008,108,8,MAYAKONDA,SC,D D HANUMANTHAPPA,M,42,SC,LJP,623
Karnataka,2008,108,9,MAYAKONDA,SC,S N BALAJI,M,45,SC,IND,570
Karnataka,2008,108,10,MAYAKONDA,SC,D. ANNAPPA,M,37,SC,IND,493
Karnataka,2008,108,11,MAYAKONDA,SC,NAGARAJAPPA,M,51,SC,IND,448
Karnataka,2008,108,12,MAYAKONDA,SC,A.K.HANUMANTHAPPA,M,40,SC,CPI(ML)(L),439
Karnataka,2008,109,1,CHANNAGIRI,GEN,K.MADAL VIRUPAKSHAPPA,M,58,GEN,BJP,39526
Karnataka,2008,109,2,CHANNAGIRI,GEN,VADNAL RAJANNA,M,56,GEN,INC,38533
Karnataka,2008,109,3,CHANNAGIRI,GEN,HODIGERE RAMESH,M,37,ST,JD(S),21499
Karnataka,2008,109,4,CHANNAGIRI,GEN,MAHIMA J PATEL,M,48,GEN,SUP,9519
Karnataka,2008,109,5,CHANNAGIRI,GEN,A.C.S.CYCLIST BABU,M,48,GEN,IND,1524
Karnataka,2008,109,6,CHANNAGIRI,GEN,K.G.PURUSHOTHAMA NAIK,M,42,SC,BSP,1372
Karnataka,2008,109,7,CHANNAGIRI,GEN,DURUGAPPA,M,38,GEN,IND,965
Karnataka,2008,109,8,CHANNAGIRI,GEN,RAMANNA T.B,M,33,ST,SP,658
Karnataka,2008,110,1,HONNALI,GEN,M P RENUKACHARYA,M,47,GEN,BJP,62283
Karnataka,2008,110,2,HONNALI,GEN,D G SHANTHANAGOWDA,M,59,GEN,INC,55897
Karnataka,2008,110,3,HONNALI,GEN,DR D B GANGAPPA,M,59,GEN,JD(S),2971
Karnataka,2008,110,4,HONNALI,GEN,H B SHIVAYOGI,M,47,GEN,SP,2855
Karnataka,2008,110,5,HONNALI,GEN,L H PATIL,M,40,GEN,IND,1470
Karnataka,2008,110,6,HONNALI,GEN,M P KARIBASAPPA,M,35,GEN,BSP,1243
Karnataka,2008,110,7,HONNALI,GEN,DR. THAKARSIMHA,M,59,SC,JD(U),1060
Karnataka,2008,110,8,HONNALI,GEN,H NARAYANA,M,56,GEN,RAHS,451
Karnataka,2008,110,9,HONNALI,GEN,M Y LINGARAJU,M,28,ST,LJP,374
Karnataka,2008,111,1,SHIMOGA RURAL,SC,K.G.KUMARASWAMY,M,52,SC,BJP,56979
Karnataka,2008,111,2,SHIMOGA RURAL,SC,KARIYANNA,M,63,SC,INC,32714
Karnataka,2008,111,3,SHIMOGA RURAL,SC,SHARADA PURYANAIK,F,37,SC,JD(S),26644
Karnataka,2008,111,4,SHIMOGA RURAL,SC,HALAPPA.A.K,M,74,SC,IND,2441
Karnataka,2008,111,5,SHIMOGA RURAL,SC,M.GURUMURTHY,M,44,SC,BSP,2371
Karnataka,2008,111,6,SHIMOGA RURAL,SC,SHANTHAVEERA NAIK,M,35,SC,SP,1770
Karnataka,2008,111,7,SHIMOGA RURAL,SC,H.KUBERAPPA,M,59,SC,SUP,1541
Karnataka,2008,111,8,SHIMOGA RURAL,SC,B.P.CHANDYA NAIK,M,67,SC,IND,665
Karnataka,2008,111,9,SHIMOGA RURAL,SC,V.A.HALESH BABU,M,40,SC,JD(U),442
Karnataka,2008,112,1,BHADRAVATI,GEN,B.K.SANGAMESHWARA,M,46,GEN,INC,53257
Karnataka,2008,112,2,BHADRAVATI,GEN,APPAJI.M.J,M,54,GEN,JD(S),52770
Karnataka,2008,112,3,BHADRAVATI,GEN,AYANUR MANJUNATHA,M,52,GEN,BJP,13374
Karnataka,2008,112,4,BHADRAVATI,GEN,C.MAHESHAKUMARA,M,44,GEN,BSP,2532
Karnataka,2008,112,5,BHADRAVATI,GEN,AKHIL AHMED,M,43,GEN,IND,1721
Karnataka,2008,112,6,BHADRAVATI,GEN,BABAJAN,M,52,GEN,SP,829
Karnataka,2008,112,7,BHADRAVATI,GEN,S.SATHISHA,M,45,GEN,SUP,817
Karnataka,2008,113,1,SHIMOGA,GEN,K.S.ESHWARAPPA,M,60,GEN,BJP,58982
Karnataka,2008,113,2,SHIMOGA,GEN,ISMAIL KHAN,M,54,GEN,INC,26563
Karnataka,2008,113,3,SHIMOGA,GEN,M.SHREEKANTH,M,37,GEN,JD(S),19232
Karnataka,2008,113,4,SHIMOGA,GEN,Y.H.NAGARAJ,M,50,GEN,SP,1511
Karnataka,2008,113,5,SHIMOGA,GEN,D. HONNAPPA ALIYAS,M,37,GEN,IND,1122
Karnataka,2008,113,6,SHIMOGA,GEN,M.ESURU LOKESH,M,45,SC,BSP,806
Karnataka,2008,113,7,SHIMOGA,GEN,T.G.CHANDRASHEKHARAPPA,M,45,GEN,SUP,526
Karnataka,2008,113,8,SHIMOGA,GEN,N.MANJULADEVI,F,54,GEN,JD(U),354
Karnataka,2008,113,9,SHIMOGA,GEN,SHREEKANTH G.BHAT,M,34,GEN,RAHS,280
Karnataka,2008,113,10,SHIMOGA,GEN,S.Y.BHUVANESHWARI,F,37,GEN,IND,255
Karnataka,2008,113,11,SHIMOGA,GEN,A.DAYANANDA,M,40,GEN,IND,180
Karnataka,2008,113,12,SHIMOGA,GEN,G.N.DEVARAJ,M,48,SC,IND,146
Karnataka,2008,113,13,SHIMOGA,GEN,S.ELUMALAI,M,46,ST,IND,129
Karnataka,2008,114,1,TIRTHAHALLI,GEN,KIMMANE RATHNAKAR,M,55,GEN,INC,57932
Karnataka,2008,114,2,TIRTHAHALLI,GEN,ARAGA JNANENDRA,M,56,GEN,BJP,54106
Karnataka,2008,114,3,TIRTHAHALLI,GEN,KADTHURU DINESH.,M,49,GEN,SP,4649
Karnataka,2008,114,4,TIRTHAHALLI,GEN,M.G. MANI HEGADE,M,46,GEN,JD(S),3435
Karnataka,2008,114,5,TIRTHAHALLI,GEN,SITHARAMA BHATTA. T.S,M,70,GEN,IND,2344
Karnataka,2008,114,6,TIRTHAHALLI,GEN,UMESHA.D.GOWDA,M,38,GEN,BSP,1001
Karnataka,2008,114,7,TIRTHAHALLI,GEN,S. SHIVANANDA TUDUR,M,47,GEN,RAHS,810
Karnataka,2008,115,1,SHIKARIPURA,GEN,B.S.YEDDYURAPPA,M,65,GEN,BJP,83491
Karnataka,2008,115,2,SHIKARIPURA,GEN,S.BANGARAPPA,M,76,GEN,SP,37564
Karnataka,2008,115,3,SHIKARIPURA,GEN,DR. RIYAZ BASHA,M,41,GEN,IND,1384
Karnataka,2008,115,4,SHIKARIPURA,GEN,J.JAYAPPA,M,37,GEN,BSP,1226
Karnataka,2008,115,5,SHIKARIPURA,GEN,BANGARAPPA.D.,M,41,GEN,IND,1139
Karnataka,2008,115,6,SHIKARIPURA,GEN,B.SHIVANAGOWDA,M,62,GEN,SUP,544
Karnataka,2008,115,7,SHIKARIPURA,GEN,D.S.ESHWARAPPA MAYAPPAR,M,40,GEN,IND,304
Karnataka,2008,115,8,SHIKARIPURA,GEN,BASAVARAJ PATIL,M,49,GEN,IND,260
Karnataka,2008,115,9,SHIKARIPURA,GEN,PRASANNA.T.V.,M,30,SC,IND,165
Karnataka,2008,116,1,SORAB,GEN,H. HALAPPA,M,47,GEN,BJP,53552
Karnataka,2008,116,2,SORAB,GEN,S. KUMARA BANGARAPPA,M,46,GEN,INC,32499
Karnataka,2008,116,3,SORAB,GEN,S. MADHU BANGARAPPA,M,42,GEN,SP,31135
Karnataka,2008,116,4,SORAB,GEN,A.R. SHIVALINGA SWAMY,M,40,GEN,IND,2588
Karnataka,2008,116,5,SORAB,GEN,V.G. PARASHURAMA,M,48,GEN,IND,1041
Karnataka,2008,116,6,SORAB,GEN,SURESH WODIYAR,M,58,GEN,JD(S),981
Karnataka,2008,116,7,SORAB,GEN,KOTRESH M.E.,M,35,GEN,BSP,959
Karnataka,2008,116,8,SORAB,GEN,K.S. SATHYANARAYANA,M,53,GEN,JD(U),753
Karnataka,2008,117,1,SAGAR,GEN,GOPALKRISHNA BELURU,M,45,GEN,BJP,57706
Karnataka,2008,117,2,SAGAR,GEN,KAGODU THIMMAPPA,M,77,GEN,INC,54861
Karnataka,2008,117,3,SAGAR,GEN,K.M.KRISHNAMURTHY,M,45,GEN,JD(S),5204
Karnataka,2008,117,4,SAGAR,GEN,U.H.RAMAPPA,M,57,GEN,IND,3596
Karnataka,2008,117,5,SAGAR,GEN,H.S.MANJUNATHA,M,35,GEN,BSP,990
Karnataka,2008,117,6,SAGAR,GEN,RAVINDRANATH B.N.,M,29,GEN,SUP,729
Karnataka,2008,117,7,SAGAR,GEN,N.D.VASANTHA KUMAR,M,49,GEN,SKP,708
Karnataka,2008,118,1,BYNDOOR,GEN,K. LAXMINARAYANA,M,68,GEN,BJP,62196
Karnataka,2008,118,2,BYNDOOR,GEN,K. GOPALA POOJARY,M,49,GEN,INC,54226
Karnataka,2008,118,3,BYNDOOR,GEN,U. DASA BHANDARY,M,67,GEN,CPM,2908
Karnataka,2008,118,4,BYNDOOR,GEN,H. SURESH POOJARY,M,36,GEN,IND,2265
Karnataka,2008,118,5,BYNDOOR,GEN,UDAYA KUMAR TALLUR,M,31,SC,BSP,2195
Karnataka,2008,118,6,BYNDOOR,GEN,SUBBANNA SHETTY,M,66,GEN,IND,1648
Karnataka,2008,118,7,BYNDOOR,GEN,SHIRIYARA MUDDANNA,M,50,GEN,JD(S),1587
Karnataka,2008,118,8,BYNDOOR,GEN,MANJAPPA KAMALAKSHA,M,46,GEN,IND,856
Karnataka,2008,119,1,KUNDAPURA,GEN,HALADI SRINIVAS SHETTY,M,57,GEN,BJP,71695
Karnataka,2008,119,2,KUNDAPURA,GEN,K. JAYAPRAKASH HEGDE,M,56,GEN,INC,46612
Karnataka,2008,119,3,KUNDAPURA,GEN,MAHAMMAD HUSSAIN,M,30,GEN,SP,2493
Karnataka,2008,119,4,KUNDAPURA,GEN,OSWALD FERNANDES,M,45,GEN,BSP,2010
Karnataka,2008,119,5,KUNDAPURA,GEN,B. T. MANJUNATH POOJARI,M,54,GEN,JD(S),1906
Karnataka,2008,120,1,UDUPI,GEN,K. RAGHUPATHY BHAT,M,38,GEN,BJP,58920
Karnataka,2008,120,2,UDUPI,GEN,PRAMOD MADHWARAJ,M,39,GEN,INC,56441
Karnataka,2008,120,3,UDUPI,GEN,ZAKIR HUSSAIN,M,37,GEN,BSP,2443
Karnataka,2008,121,1,KAPU,GEN,LALAJI R. MENDON,M,48,GEN,BJP,45961
Karnataka,2008,121,2,KAPU,GEN,VASANTHA V. SALIAN,M,67,GEN,INC,44994
Karnataka,2008,121,3,KAPU,GEN,LEELADHARA SHETTY,M,53,GEN,JD(S),3341
Karnataka,2008,121,4,KAPU,GEN,NAGESH RAO,M,52,GEN,IND,2030
Karnataka,2008,121,5,KAPU,GEN,STEVAN JOHN MENEZES,M,43,GEN,BSP,1109
Karnataka,2008,121,6,KAPU,GEN,GURURAJ BHAT ALIAS SURYA,M,29,GEN,IND,680
Karnataka,2008,121,7,KAPU,GEN,KARUNAKAR PRABHU,M,60,GEN,SP,538
Karnataka,2008,122,1,KARKAL,GEN,H. GOPAL BHANDARY,M,57,GEN,INC,56529
Karnataka,2008,122,2,KARKAL,GEN,V. SUNIL KUMAR,M,33,GEN,BJP,54992
Karnataka,2008,123,1,SRINGERI,GEN,D.N .JEEVARAJA,M,43,GEN,BJP,43646
Karnataka,2008,123,2,SRINGERI,GEN,D.B.CHANDRE GOWDA,M,70,GEN,INC,41396
Karnataka,2008,123,3,SRINGERI,GEN,RAJENDRA H.T,M,52,GEN,JD(S),15095
Karnataka,2008,123,4,SRINGERI,GEN,RAVISHANKAR M.R,M,31,GEN,BSP,4758
Karnataka,2008,123,5,SRINGERI,GEN,K.C.PRAKASH,M,32,GEN,IND,1773
Karnataka,2008,123,6,SRINGERI,GEN,SHREE PRASAD B.M,M,28,GEN,RAHS,842
Karnataka,2008,123,7,SRINGERI,GEN,COMRADE NAGESH,M,30,SC,IND,635
Karnataka,2008,124,1,MUDIGERE,SC,M.P.KUMARA SWAMY,M,45,SC,BJP,34579
Karnataka,2008,124,2,MUDIGERE,SC,B.N CHANDRAPPA,M,46,SC,INC,26084
Karnataka,2008,124,3,MUDIGERE,SC,H.K.KALAIAH,M,60,SC,JD(S),13182
Karnataka,2008,124,4,MUDIGERE,SC,B.B. NINGAIAH,M,46,SC,BSP,11724
Karnataka,2008,124,5,MUDIGERE,SC,SAATHI SUNDARESH,M,41,SC,CPI,9982
Karnataka,2008,124,6,MUDIGERE,SC,N.V.SAGUNAIAH,M,61,SC,IND,2566
Karnataka,2008,124,7,MUDIGERE,SC,COMREDE !!,M,35,SC,IND,956
Karnataka,2008,124,8,MUDIGERE,SC,B.THIPPESWAMY,M,58,SC,IND,740
Karnataka,2008,125,1,CHIKMAGALUR,GEN,C.T RAVI,M,39,GEN,BJP,48915
Karnataka,2008,125,2,CHIKMAGALUR,GEN,S.L.BHOJEGOWDA,M,51,GEN,JD(S),33831
Karnataka,2008,125,3,CHIKMAGALUR,GEN,K.B.MALLIKARJUNA,M,58,GEN,INC,29015
Karnataka,2008,125,4,CHIKMAGALUR,GEN,B.AMJAD,M,37,GEN,CPI,3063
Karnataka,2008,125,5,CHIKMAGALUR,GEN,PARASMAL.M,M,46,GEN,IND,1301
Karnataka,2008,125,6,CHIKMAGALUR,GEN,M.K.PRASANNA KUMAR,M,38,GEN,BSP,1169
Karnataka,2008,125,7,CHIKMAGALUR,GEN,J.B.UMESH CHANDRA,M,44,GEN,RAHS,781
Karnataka,2008,125,8,CHIKMAGALUR,GEN,COMRADE!! K.C.DHARMESH,M,39,SC,IND,399
Karnataka,2008,125,9,CHIKMAGALUR,GEN,DR SHIVAJI NAYAK,M,47,SC,SP,388
Karnataka,2008,125,10,CHIKMAGALUR,GEN,H.G.THEJAMURTHY,M,39,SC,IND,386
Karnataka,2008,126,1,TARIKERE,GEN,SURESH .D.S,M,42,GEN,BJP,52167
Karnataka,2008,126,2,TARIKERE,GEN,T.V.SHIVASHANKARAPPA,M,64,GEN,INC,33748
Karnataka,2008,126,3,TARIKERE,GEN,H.OMKARAPPA,M,56,GEN,JD(S),16652
Karnataka,2008,126,4,TARIKERE,GEN,K.LINGARAJU,M,50,GEN,BSP,2151
Karnataka,2008,126,5,TARIKERE,GEN,SHIVASHANKAR Y.S,M,29,GEN,IND,1415
Karnataka,2008,126,6,TARIKERE,GEN,A.S.ESWARAPPA,M,51,GEN,SUP,1005
Karnataka,2008,126,7,TARIKERE,GEN,N.C.RAVIKUMAR,M,34,GEN,IND,522
Karnataka,2008,126,8,TARIKERE,GEN,T.H. SHIVASHANKARAPPA,M,46,GEN,IND,502
Karnataka,2008,126,9,TARIKERE,GEN,RAJAKUMAR,M,53,GEN,SP,360
