,ST_NAME,YEAR,AC_NO,POSITION,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
11898,Karnataka,1999,38,2,HADAGALLI,GEN,MP PRAKASH,M,,,JD(U),48344.0
11899,Karnataka,1999,38,3,HADAGALLI,GEN,DR AB MALLAPPA CHIGATERI,M,,,IND,1943.0
11900,Karnataka,1999,39,1,HARAPANAHALLI,SC,PT PARAMESHWARA NAIK,M,,,INC,30316.0
11901,Karnataka,1999,39,2,HARAPANAHALLI,SC,BH YANKA NAIK,M,,,IND,19779.0
11902,Karnataka,1999,39,3,HARAPANAHALLI,SC,V THIMMAPPA,M,,,IND,13578.0
11903,Karnataka,1999,39,4,HARAPANAHALLI,SC,D NARAYANA DAS,M,,,JD(U),12616.0
11904,Karnataka,1999,39,5,HARAPANAHALLI,SC,S SREEKRISHNA (NALLAPPA),M,,,IND,12011.0
11905,Karnataka,1999,39,6,HARAPANAHALLI,SC,HALESHI AK,M,,,IND,970.0
11906,Karnataka,1999,40,1,HARIHAR,GEN,DR Y NAGAPPA,M,,,INC,57406.0
11907,Karnataka,1999,40,2,HARIHAR,GEN,H SHIVAPPA,M,,,JD(U),54967.0
11908,Karnataka,1999,40,3,HARIHAR,GEN,MUKHDAM SAB,M,,,JD(S),1872.0
11909,Karnataka,1999,41,1,DAVANGERE,GEN,SS MALLIKARJUNA,M,,,INC,54401.0
11910,Karnataka,1999,41,2,DAVANGERE,GEN,YASHAVANTHA RAO,M,,,BJP,50108.0
11911,Karnataka,1999,41,3,DAVANGERE,GEN,SYED SAIFULLA,M,,,JD(S),6869.0
11912,Karnataka,1999,41,4,DAVANGERE,GEN,KRISHNAMURTHY,M,,,ADMK,353.0
11913,Karnataka,1999,41,5,DAVANGERE,GEN,KR ABDUL REHAMAN,M,,,IND,277.0
11914,Karnataka,1999,41,6,DAVANGERE,GEN,TM MALLIKARJUNA SWAMY,M,,,IND,221.0
11915,Karnataka,1999,42,1,MAYAKONDA,GEN,SA RAVINDRANATHA,M,,,BJP,46917.0
11916,Karnataka,1999,42,2,MAYAKONDA,GEN,KR JAYADEVAPPA,M,,,INC,32720.0
11917,Karnataka,1999,42,3,MAYAKONDA,GEN,NB HUCHANGAPPA,M,,,IND,10532.0
11918,Karnataka,1999,42,4,MAYAKONDA,GEN,NG PUTTASWAMY,M,,,IND,8900.0
11919,Karnataka,1999,42,5,MAYAKONDA,GEN,T BASAVARAJ,M,,,JD(S),4446.0
11920,Karnataka,1999,42,6,MAYAKONDA,GEN,H NANJUNDAPPA,M,,,IND,2956.0
11921,Karnataka,1999,42,7,MAYAKONDA,GEN,KENGO HANUMANTHAPPA,M,,,IND,2674.0
11922,Karnataka,1999,42,8,MAYAKONDA,GEN,HK RAMACHANDRAPPA,M,,,CPI,1503.0
11923,Karnataka,1999,42,9,MAYAKONDA,GEN,BR NALANDAPPA,M,,,IND,908.0
11924,Karnataka,1999,42,10,MAYAKONDA,GEN,S CHANDRASHEKARAPPA,M,,,IND,719.0
11925,Karnataka,1999,43,1,BHARMASAGARA,SC,M CHANDRAPPA,M,,,JD(U),37194.0
11926,Karnataka,1999,43,2,BHARMASAGARA,SC,H ANJANEYA,M,,,INC,28240.0
11927,Karnataka,1999,43,3,BHARMASAGARA,SC,SHIVAMURTHY K,M,,,IND,22290.0
11928,Karnataka,1999,43,4,BHARMASAGARA,SC,JAYANNA,M,,,IND,1492.0
11929,Karnataka,1999,43,5,BHARMASAGARA,SC,SN BALAJI,M,,,JD(S),1434.0
11930,Karnataka,1999,43,6,BHARMASAGARA,SC,ESHWARANIAKA J,M,,,IND,1231.0
11931,Karnataka,1999,43,7,BHARMASAGARA,SC,DR HH NAIK,M,,,IND,493.0
11932,Karnataka,1999,43,8,BHARMASAGARA,SC,MAMATHA LOKANATH NAIK,F,,,IND,481.0
11933,Karnataka,1999,43,9,BHARMASAGARA,SC,N JAYADEVANAIK,M,,,IND,459.0
11934,Karnataka,1999,44,1,CHITRADURGA,GEN,GH THIPPA REDDY,M,,,IND,51198.0
11935,Karnataka,1999,44,2,CHITRADURGA,GEN,H EKANTHAIAH,M,,,IND,24782.0
11936,Karnataka,1999,44,3,CHITRADURGA,GEN,MK TAJPEER,M,,,INC,21161.0
11937,Karnataka,1999,44,4,CHITRADURGA,GEN,R BASAVARAJAPPA,M,,,BJP,6164.0
11938,Karnataka,1999,44,5,CHITRADURGA,GEN,D YARAIAH,M,,,JD(S),814.0
11939,Karnataka,1999,44,6,CHITRADURGA,GEN,SRINIVASA,M,,,IND,458.0
11940,Karnataka,1999,45,1,JAGALUR,GEN,GH ASWATH REDDY,M,,,IND,48865.0
11941,Karnataka,1999,45,2,JAGALUR,GEN,M BASAPPA,M,,,INC,25097.0
11942,Karnataka,1999,45,3,JAGALUR,GEN,T GURUSIDDANA GOWDA,M,,,BJP,19367.0
11943,Karnataka,1999,45,4,JAGALUR,GEN,M HANUMANTHAPPA,M,,,JD(S),1627.0
11944,Karnataka,1999,46,1,MOLAKALMURU,GEN,NY GOPALA KRISHNA,M,,,INC,44296.0
11945,Karnataka,1999,46,2,MOLAKALMURU,GEN,PATEL GM THIPPESWAMY,M,,,JD(U),30115.0
11946,Karnataka,1999,46,3,MOLAKALMURU,GEN,PATEL G PAPANAYAKA,M,,,JD(S),12896.0
11947,Karnataka,1999,46,4,MOLAKALMURU,GEN,M JAYANNA,M,,,BSP,10961.0
11948,Karnataka,1999,46,5,MOLAKALMURU,GEN,D GANGANNA,M,,,IND,907.0
11949,Karnataka,1999,47,1,CHALLAKERE,GEN,G BASAVARAJ MANDIMUTT,M,,,BJP,26517.0
11950,Karnataka,1999,47,2,CHALLAKERE,GEN,THIPPESWAMY,M,,,JD(S),17665.0
11951,Karnataka,1999,47,3,CHALLAKERE,GEN,N JAYANNA,M,,,IND,16922.0
11952,Karnataka,1999,47,4,CHALLAKERE,GEN,T PRABHUDEV,M,,,INC,13121.0
11953,Karnataka,1999,47,5,CHALLAKERE,GEN,GOWDA BL,M,,,IND,8116.0
11954,Karnataka,1999,47,6,CHALLAKERE,GEN,H. JAGALURAIAH,M,,,IND,4200.0
11955,Karnataka,1999,47,7,CHALLAKERE,GEN,HC SHIVASHANKARAPPA,M,,,JD(U),3848.0
11956,Karnataka,1999,47,8,CHALLAKERE,GEN,BASAIAH,M,,,IND,3658.0
11957,Karnataka,1999,47,9,CHALLAKERE,GEN,M SHIVAMURTHY,M,,,IND,1969.0
11958,Karnataka,1999,47,10,CHALLAKERE,GEN,L NARAYANA SWAMY,M,,,BSP,1700.0
11959,Karnataka,1999,47,11,CHALLAKERE,GEN,T RANGASWAMY,M,,,KCVP,1517.0
11960,Karnataka,1999,47,12,CHALLAKERE,GEN,KP BHOOTHAIAH,M,,,IND,1313.0
11961,Karnataka,1999,47,13,CHALLAKERE,GEN,CY SHIVARUDRAPPA,M,,,CPI,1109.0
11962,Karnataka,1999,47,14,CHALLAKERE,GEN,EN VENKATESH,M,,,IND,939.0
11963,Karnataka,1999,48,1,HIRIYUR,SC,KH RANGANATH,M,,,INC,45415.0
11964,Karnataka,1999,48,2,HIRIYUR,SC,D MANJUNATH,M,,,JD(S),35755.0
11965,Karnataka,1999,48,3,HIRIYUR,SC,B KASHI VISHWANATHA NAIK,M,,,BJP,10289.0
11966,Karnataka,1999,48,4,HIRIYUR,SC,YELANADU THIPPESWAMY,M,,,IND,2109.0
11967,Karnataka,1999,48,5,HIRIYUR,SC,H THIPPESWAMY,M,,,IND,1080.0
11968,Karnataka,1999,49,1,HOLALKERE,GEN,P RAMESH,M,,,BJP,50121.0
11969,Karnataka,1999,49,2,HOLALKERE,GEN,AV UMAPATHI,M,,,IND,48666.0
11970,Karnataka,1999,49,3,HOLALKERE,GEN,G RAMAPPA,M,,,JD(S),3307.0
11971,Karnataka,1999,49,4,HOLALKERE,GEN,BS RUDRAPPA,M,,,BSP,1383.0
11972,Karnataka,1999,50,1,HOSADURGA,GEN,BG GOVINDAPPA,M,,,IND,26372.0
11973,Karnataka,1999,50,2,HOSADURGA,GEN,ELKAL VIJAYAKUMAR,M,,,IND,25145.0
11974,Karnataka,1999,50,3,HOSADURGA,GEN,TH BASAVARAJA,M,,,JD(U),17517.0
11975,Karnataka,1999,50,4,HOSADURGA,GEN,MP KAMBESH,M,,,IND,14367.0
11976,Karnataka,1999,50,5,HOSADURGA,GEN,HC MALLIKARJUNA,M,,,IND,9136.0
11977,Karnataka,1999,50,6,HOSADURGA,GEN,HD PANDURANGAPPA,M,,,IND,8956.0
11978,Karnataka,1999,50,7,HOSADURGA,GEN,UMADEVI,F,,,INC,5721.0
11979,Karnataka,1999,50,8,HOSADURGA,GEN,HP JAGADISH,M,,,JD(S),2271.0
11980,Karnataka,1999,51,1,PAVAGADA,SC,VENKATARAMANAPPA,M,,,INC,65999.0
11981,Karnataka,1999,51,2,PAVAGADA,SC,SOMLANAIKA,M,,,JD(U),44897.0
11982,Karnataka,1999,51,3,PAVAGADA,SC,UGRANARASHIMAPPA,M,,,JD(S),11405.0
11983,Karnataka,1999,51,4,PAVAGADA,SC,H SUBBARAYA,M,,,BSP,1063.0
11984,Karnataka,1999,51,5,PAVAGADA,SC,SIDDAPPA,M,,,IND,184.0
11985,Karnataka,1999,52,1,SIRA,GEN,P.M. RANGANATH,M,,,INC,42263.0
11986,Karnataka,1999,52,2,SIRA,GEN,B. SATYANARAYANA,M,,,JD(S),16609.0
11987,Karnataka,1999,52,3,SIRA,GEN,B.K. BADEERANNA,M,,,IND,15601.0
11988,Karnataka,1999,52,4,SIRA,GEN,S.K. DASAPPA,M,,,IND,13709.0
11989,Karnataka,1999,52,5,SIRA,GEN,P.B. SATYANARAYANA,M,,,JD(U),6815.0
11990,Karnataka,1999,52,6,SIRA,GEN,S. VIJAYAKUMAR,M,,,IND,952.0
11991,Karnataka,1999,52,7,SIRA,GEN,SRINIVASAIAH,M,,,IND,817.0
11992,Karnataka,1999,53,1,KALLAMBALLA,GEN,T.B. JAYACHANDRA,M,,,INC,44480.0
11993,Karnataka,1999,53,2,KALLAMBALLA,GEN,K.S. KIRAN KUMAR,M,,,BJP,37365.0
11994,Karnataka,1999,53,3,KALLAMBALLA,GEN,K.L. MAHADEVAPPA,M,,,JD(S),5887.0
11995,Karnataka,1999,53,4,KALLAMBALLA,GEN,B.G. GOPALAKRISHNA,M,,,JD(U),3538.0
11996,Karnataka,1999,53,5,KALLAMBALLA,GEN,MURALIDHARA,M,,,IND,915.0
11997,Karnataka,1999,53,6,KALLAMBALLA,GEN,DR. N. MAHALINGAPPA,M,,,IND,332.0
11998,Karnataka,1999,53,7,KALLAMBALLA,GEN,KRISHNA YADAVA,M,,,RJD,231.0
11999,Karnataka,1999,54,1,BELLAVI,GEN,R. NARAYANA,M,,,INC,43803.0
12000,Karnataka,1999,54,2,BELLAVI,GEN,V.N. MURTHY,M,,,BJP,19707.0
12001,Karnataka,1999,54,3,BELLAVI,GEN,LAKSHMINARASIMHAIAH,M,,,JD(U),14353.0
12002,Karnataka,1999,54,4,BELLAVI,GEN,T.R. NAGARAJA,M,,,JD(S),7373.0
12003,Karnataka,1999,54,5,BELLAVI,GEN,SAGARANAHALLY REVANNA,M,,,IND,2319.0
12004,Karnataka,1999,54,6,BELLAVI,GEN,A.M. NAGARAJ,M,,,IND,1747.0
12005,Karnataka,1999,54,7,BELLAVI,GEN,LAKSHMI DEVI,F,,,IND,1528.0
12006,Karnataka,1999,54,8,BELLAVI,GEN,SHIVAKUMAR,M,,,IND,1230.0
12007,Karnataka,1999,54,9,BELLAVI,GEN,MUNIRAJU,M,,,BSP,1100.0
12008,Karnataka,1999,54,10,BELLAVI,GEN,DR. BYAALLIAPPA,M,,,IND,844.0
12009,Karnataka,1999,55,1,MADHUGIRI,SC,DR.G. PARAMESWAR,M,,,INC,71895.0
12010,Karnataka,1999,55,2,MADHUGIRI,SC,GANGAHANUMAIAH,M,,,JD(S),16093.0
12011,Karnataka,1999,55,3,MADHUGIRI,SC,RAJAVARDHAN,M,,,JD(U),13664.0
12012,Karnataka,1999,55,4,MADHUGIRI,SC,S.D. KRISHNAPPA,M,,,IND,2611.0
12013,Karnataka,1999,55,5,MADHUGIRI,SC,S.H. ANJINAPPA,M,,,BSP,695.0
12014,Karnataka,1999,55,6,MADHUGIRI,SC,B.P. THIPPAIAH,M,,,IND,347.0
12015,Karnataka,1999,56,1,KORATAGERE,GEN,C. CHANNIGAPPA,M,,,JD(S),33558.0
12016,Karnataka,1999,56,2,KORATAGERE,GEN,C. VEERABHADRAIAH,M,,,INC,32852.0
12017,Karnataka,1999,56,3,KORATAGERE,GEN,ANDANAPPA,M,,,BJP,17075.0
12018,Karnataka,1999,56,4,KORATAGERE,GEN,VEERANNA,M,,,IND,14230.0
12019,Karnataka,1999,56,5,KORATAGERE,GEN,JAYANTHI,F,,,JD(U),4590.0
12020,Karnataka,1999,56,6,KORATAGERE,GEN,R. PRAKASH,M,,,IND,3282.0
12021,Karnataka,1999,56,7,KORATAGERE,GEN,ARADHYA,M,,,IND,245.0
12022,Karnataka,1999,57,1,TUMKUR,GEN,S. SHIVANNA,M,,,BJP,60699.0
12023,Karnataka,1999,57,2,TUMKUR,GEN,S. SHAFI AHMED,M,,,INC,52111.0
12024,Karnataka,1999,57,3,TUMKUR,GEN,T.N. KRISNNAPPA,M,,,JD(S),14686.0
12025,Karnataka,1999,57,4,TUMKUR,GEN,C.H. MARIDEVARU,M,,,IND,1065.0
12026,Karnataka,1999,57,5,TUMKUR,GEN,T.N. NAVEEN KUMAR (SETTY),M,,,KCVP,466.0
12027,Karnataka,1999,57,6,TUMKUR,GEN,ABDUL HAFIZ (SALLEM),M,,,IND,248.0
12028,Karnataka,1999,58,1,KUNIGAL,GEN,S.P. MUDDAHANUMAGOWDA,M,,,INC,45659.0
12029,Karnataka,1999,58,2,KUNIGAL,GEN,H. NINGAPPA,M,,,JD(S),42078.0
12030,Karnataka,1999,58,3,KUNIGAL,GEN,B. NAGARAJA,M,,,BJP,7842.0
12031,Karnataka,1999,58,4,KUNIGAL,GEN,NARASIMHAMURTHY,M,,,BSP,625.0
12032,Karnataka,1999,58,5,KUNIGAL,GEN,G.R. NAGARAJU (GULUR),M,,,IND,123.0
12033,Karnataka,1999,59,1,HULIYURDURGA,GEN,Y.K. RAMAIAH,M,,,INC,47824.0
12034,Karnataka,1999,59,2,HULIYURDURGA,GEN,D. NAGARAJAIAH,M,,,JD(S),26259.0
12035,Karnataka,1999,59,3,HULIYURDURGA,GEN,K.B. BOREGOWDA,M,,,BJP,5530.0
12036,Karnataka,1999,59,4,HULIYURDURGA,GEN,A.S. VYKUNTA MURTHY,M,,,BSP,300.0
12037,Karnataka,1999,60,1,GUBBI,GEN,N. VEERANNA GOWDA,M,,,JD(S),39272.0
12038,Karnataka,1999,60,2,GUBBI,GEN,G.S. SHIVANANJAPPA,M,,,INC,35217.0
12039,Karnataka,1999,60,3,GUBBI,GEN,K.R. TATAIAH,M,,,JD(U),13648.0
12040,Karnataka,1999,60,4,GUBBI,GEN,B. SHIVANANJAPPA,M,,,IND,2520.0
12041,Karnataka,1999,60,5,GUBBI,GEN,N.S. JOTHI PRAKASH,M,,,IND,1617.0
12042,Karnataka,1999,60,6,GUBBI,GEN,SHIVANNA,M,,,BSP,1417.0
12043,Karnataka,1999,61,1,TURUVEKERE,GEN,M.D. LAKSHMINARAYANA (ANNAIAH),M,,,BJP,38122.0
12044,Karnataka,1999,61,2,TURUVEKERE,GEN,M.T. KRISHNAPPA,M,,,IND,22790.0
12045,Karnataka,1999,61,3,TURUVEKERE,GEN,S. RUDRAPPA,M,,,INC,12650.0
12046,Karnataka,1999,61,4,TURUVEKERE,GEN,"H.B, NANJEGOWDA (MURTHY)",M,,,JD(S),7304.0
12047,Karnataka,1999,61,5,TURUVEKERE,GEN,K.H. HANUMANTHE GOWDA,M,,,IND,7274.0
12048,Karnataka,1999,61,6,TURUVEKERE,GEN,H.M. SIDDANANJAPPA,M,,,IND,5849.0
12049,Karnataka,1999,61,7,TURUVEKERE,GEN,K. VENKATARAMAIAH,M,,,IND,230.0
12050,Karnataka,1999,62,1,TIPTUR,GEN,K. SHADAKSHARI,M,,,INC,46489.0
12051,Karnataka,1999,62,2,TIPTUR,GEN,B. NANJAMARI,M,,,BJP,43742.0
12052,Karnataka,1999,62,3,TIPTUR,GEN,M. RENUKARYA,M,,,JD(S),3276.0
12053,Karnataka,1999,62,4,TIPTUR,GEN,BASAVARAJU,M,,,IND,832.0
12054,Karnataka,1999,63,1,CHIKNAYAKANHALLI,GEN,C.B. SURESH BABU,M,,,JD(S),43961.0
12055,Karnataka,1999,63,2,CHIKNAYAKANHALLI,GEN,J.C. MADHU SWAMY,M,,,JD(U),29018.0
12056,Karnataka,1999,63,3,CHIKNAYAKANHALLI,GEN,H.M. SURENDRAIAH,M,,,INC,16145.0
12057,Karnataka,1999,64,1,GAURIBIDANUR,GEN,N.H. SHIVASHANKARA REDDY,M,,,IND,34541.0
12058,Karnataka,1999,64,2,GAURIBIDANUR,GEN,S.V. ASWATHANARAYANA REDDY,M,,,INC,33679.0
12059,Karnataka,1999,64,3,GAURIBIDANUR,GEN,N. JYOTHI REDDY,F,,,JD(S),26705.0
12060,Karnataka,1999,64,4,GAURIBIDANUR,GEN,T.N. SEETHARAM,M,,,JD(U),6965.0
12061,Karnataka,1999,64,5,GAURIBIDANUR,GEN,K.V. SADASHIVAIAH,M,,,IND,1553.0
12062,Karnataka,1999,64,6,GAURIBIDANUR,GEN,H.L. VENKATESH,M,,,BSP,689.0
12063,Karnataka,1999,64,7,GAURIBIDANUR,GEN,CHIKKAGANGAPPA,M,,,IND,273.0
12064,Karnataka,1999,65,1,CHIKKABALLAPUR,SC,K.V. ANASUYAMMA NATARAJAN,F,,,INC,39460.0
12065,Karnataka,1999,65,2,CHIKKABALLAPUR,SC,M. SHIVANANDA,M,,,JD(U),26132.0
12066,Karnataka,1999,65,3,CHIKKABALLAPUR,SC,S. NARAYANAPPA,M,,,JD(S),19293.0
12067,Karnataka,1999,65,4,CHIKKABALLAPUR,SC,K.C. RAJAKANTH,M,,,IND,8679.0
12068,Karnataka,1999,65,5,CHIKKABALLAPUR,SC,M. GANGADHARAIAH,M,,,IND,3453.0
12069,Karnataka,1999,65,6,CHIKKABALLAPUR,SC,K.N VASANTHKUNAR,M,,,IND,960.0
12070,Karnataka,1999,66,1,SIDLAGHATTA,GEN,B. MUNIYAPPA,M,,,INC,60514.0
12071,Karnataka,1999,66,2,SIDLAGHATTA,GEN,S. MUNISHAMAPPA,M,,,JD(U),48049.0
12072,Karnataka,1999,66,3,SIDLAGHATTA,GEN,K.M. VENKATESH,M,,,CPM,2188.0
12073,Karnataka,1999,67,1,BAGEPALLI,GEN,N. SAMPANGI N,M,,,IND,40183.0
12074,Karnataka,1999,67,2,BAGEPALLI,GEN,SREERAMA REDDY G V,M,,,CPM,36885.0
12075,Karnataka,1999,67,3,BAGEPALLI,GEN,NAGARAJA REDDY D J,M,,,INC,24134.0
12076,Karnataka,1999,67,4,BAGEPALLI,GEN,REDDY G K,M,,,JD(U),3473.0
12077,Karnataka,1999,67,5,BAGEPALLI,GEN,PENCHALAIAH P N,M,,,IND,966.0
12078,Karnataka,1999,68,1,CHINTAMANI,GEN,CHOWDA REDDY,M,,,IND,58977.0
12079,Karnataka,1999,68,2,CHINTAMANI,GEN,K M KRISHNA REDDY,M,,,JD(U),43315.0
12080,Karnataka,1999,68,3,CHINTAMANI,GEN,N V SRIRAMA REDDY,M,,,INC,10349.0
12081,Karnataka,1999,68,4,CHINTAMANI,GEN,G V ASHWATHANARAYANA REDDY,M,,,CPM,2106.0
12082,Karnataka,1999,69,1,SRINIVASPUR,GEN,G K VENKATASHIVA REDDY,M,,,INC,52490.0
12083,Karnataka,1999,69,2,SRINIVASPUR,GEN,RAMESH KUMAR,M,,,IND,51297.0
12084,Karnataka,1999,69,3,SRINIVASPUR,GEN,B NARAYANA SWAMY,M,,,IND,1051.0
12085,Karnataka,1999,69,4,SRINIVASPUR,GEN,RAMAKRISHNAPPA,M,,,JD(S),990.0
12086,Karnataka,1999,69,5,SRINIVASPUR,GEN,NARAYANAMMA,F,,,IND,376.0
12087,Karnataka,1999,70,1,MULBAGAL,GEN,M V VENKATAPPA,M,,,INC,39722.0
12088,Karnataka,1999,70,2,MULBAGAL,GEN,R. SRINIVASAN,M,,,JD(S),27826.0
12089,Karnataka,1999,70,3,MULBAGAL,GEN,MANDIKAL VENKATESH,M,,,IND,20849.0
12090,Karnataka,1999,70,4,MULBAGAL,GEN,Y SURENDRA,M,,,BJP,19541.0
12091,Karnataka,1999,70,5,MULBAGAL,GEN,S. GOVINDU,M,,,IND,4237.0
12092,Karnataka,1999,70,6,MULBAGAL,GEN,J SUBRAMANI REDDY,M,,,IND,636.0
12093,Karnataka,1999,70,7,MULBAGAL,GEN,B MUNIYAPPA,M,,,IND,241.0
12094,Karnataka,1999,70,8,MULBAGAL,GEN,MUNIRAJU,M,,,IND,98.0
12095,Karnataka,1999,71,1,KOLAR GOLD FIELD,SC,M. BACKTHAVACHALAM,M,,,ADMK,22255.0
12096,Karnataka,1999,71,2,KOLAR GOLD FIELD,SC,DR. K. THINAGARAN,M,,,BJP,18508.0
12097,Karnataka,1999,71,3,KOLAR GOLD FIELD,SC,S RAJENDIRAN,M,,,RPI,15461.0
12098,Karnataka,1999,71,4,KOLAR GOLD FIELD,SC,T S MANI,M,,,CPM,2703.0
12099,Karnataka,1999,71,5,KOLAR GOLD FIELD,SC,E RAVICHANDRAN,M,,,IND,771.0
12100,Karnataka,1999,71,6,KOLAR GOLD FIELD,SC,D NIRMALA,F,,,IND,446.0
12101,Karnataka,1999,71,7,KOLAR GOLD FIELD,SC,JAYA KUMAR V,M,,,BSP,153.0
12102,Karnataka,1999,71,8,KOLAR GOLD FIELD,SC,T KARUNANIDHI,M,,,IND,101.0
12103,Karnataka,1999,71,9,KOLAR GOLD FIELD,SC,S ALBERT ANAND,M,,,IND,77.0
12104,Karnataka,1999,71,10,KOLAR GOLD FIELD,SC,M VENKATESH,M,,,IND,74.0
12105,Karnataka,1999,72,1,BETHAMANGALA,SC,C VENKATESHAPPA,M,,,INC,75844.0
12106,Karnataka,1999,72,2,BETHAMANGALA,SC,M NARAYANASWAMY,M,,,JD(U),32604.0
12107,Karnataka,1999,72,3,BETHAMANGALA,SC,V. SRINIVASAN,M,,,JD(S),1578.0
12108,Karnataka,1999,73,1,KOLAR,GEN,K SRINIVASA GOWDA KUDAVANHALLI,M,,,JD(U),59017.0
12109,Karnataka,1999,73,2,KOLAR,GEN,NASEER AHMED,M,,,INC,38004.0
12110,Karnataka,1999,73,3,KOLAR,GEN,K A NISAR AHMED,M,,,IND,4082.0
12111,Karnataka,1999,73,4,KOLAR,GEN,K R SRINIVASAIAH,M,,,IND,2816.0
12112,Karnataka,1999,73,5,KOLAR,GEN,P H NAGARAJA,M,,,JD(S),2526.0
12113,Karnataka,1999,73,6,KOLAR,GEN,KATAMMA,F,,,IND,455.0
12114,Karnataka,1999,73,7,KOLAR,GEN,K SREENIVASAGOWDA RYOTA,M,,,IND,340.0
12115,Karnataka,1999,73,8,KOLAR,GEN,SUHAIL DIL NAWAZ,M,,,BSP,211.0
12116,Karnataka,1999,74,1,VEMAGAL,GEN,C BYREGOWDA,M,,,JD(U),56449.0
12117,Karnataka,1999,74,2,VEMAGAL,GEN,V VENKATAMUNIYAPPA,M,,,INC,48892.0
12118,Karnataka,1999,74,3,VEMAGAL,GEN,M GOVINDAPPA,M,,,IND,3563.0
12119,Karnataka,1999,74,4,VEMAGAL,GEN,M. REDDEPPA,M,,,JD(S),1679.0
12120,Karnataka,1999,75,1,MALUR,GEN,A NAGARAJU,M,,,INC,53762.0
12121,Karnataka,1999,75,2,MALUR,GEN,S N RAGUNATHA,M,,,IND,34474.0
12122,Karnataka,1999,75,3,MALUR,GEN,S N KRISHNAIAH SETTY,M,,,BJP,12954.0
12123,Karnataka,1999,76,1,MALLESHWARAM,GEN,SEETHARAM MR,M,,,INC,39864.0
12124,Karnataka,1999,76,2,MALLESHWARAM,GEN,RAGHUPATHY M,M,,,JD(U),21829.0
12125,Karnataka,1999,76,3,MALLESHWARAM,GEN,NANJUNDAPPA BR,M,,,JD(S),15823.0
12126,Karnataka,1999,76,4,MALLESHWARAM,GEN,PUTTASWAMY BJ,M,,,IND,1974.0
12127,Karnataka,1999,76,5,MALLESHWARAM,GEN,ACHAR KV,M,,,IND,1492.0
12128,Karnataka,1999,76,6,MALLESHWARAM,GEN,VENKATESHARAO B.J.P.,M,,,IND,716.0
12129,Karnataka,1999,76,7,MALLESHWARAM,GEN,DR. JAYALAKSHMI HG,F,,,IND,652.0
12130,Karnataka,1999,76,8,MALLESHWARAM,GEN,DR. SHAMANNA K,M,,,IND,546.0
12131,Karnataka,1999,76,9,MALLESHWARAM,GEN,VISWESHWESHWARA SHARMA IYYER S,M,,,NCP,531.0
12132,Karnataka,1999,76,10,MALLESHWARAM,GEN,ABDUL AZEEZ,M,,,IND,219.0
12133,Karnataka,1999,77,1,RAJAJI NAGAR,GEN,SURESHKUMAR S,M,,,BJP,53554.0
12134,Karnataka,1999,77,2,RAJAJI NAGAR,GEN,NARENDRA BABU NL,M,,,IND,31839.0
12135,Karnataka,1999,77,3,RAJAJI NAGAR,GEN,VASANTHI SHIVANNA,F,,,INC,23107.0
12136,Karnataka,1999,77,4,RAJAJI NAGAR,GEN,HUCHAPPA J,M,,,JD(S),21005.0
12137,Karnataka,1999,77,5,RAJAJI NAGAR,GEN,ANANTHASUBBARAO HV,M,,,CPI,3309.0
12138,Karnataka,1999,77,6,RAJAJI NAGAR,GEN,NARENDRA BABU KA,M,,,IND,1197.0
12139,Karnataka,1999,77,7,RAJAJI NAGAR,GEN,DHANARAJ MC,M,,,IND,1096.0
12140,Karnataka,1999,77,8,RAJAJI NAGAR,GEN,GOVINDAIAH BR,M,,,IND,799.0
12141,Karnataka,1999,77,9,RAJAJI NAGAR,GEN,REVANASIDDAIAH,M,,,IND,655.0
12142,Karnataka,1999,77,10,RAJAJI NAGAR,GEN,BOMMEGOWDA B,M,,,IND,373.0
12143,Karnataka,1999,77,11,RAJAJI NAGAR,GEN,MAHALINGU YS,M,,,IND,330.0
12144,Karnataka,1999,77,12,RAJAJI NAGAR,GEN,KRISHNAVENI V,F,,,IND,311.0
12145,Karnataka,1999,77,13,RAJAJI NAGAR,GEN,RAMU,M,,,IND,310.0
12146,Karnataka,1999,77,14,RAJAJI NAGAR,GEN,BHAGWAT SINGH RAJPUT,M,,,IND,242.0
12147,Karnataka,1999,78,1,GANDHI NAGAR,GEN,DINESH GUNDURAO,M,,,INC,15634.0
12148,Karnataka,1999,78,2,GANDHI NAGAR,GEN,NAGARAJ V,M,,,IND,14519.0
12149,Karnataka,1999,78,3,GANDHI NAGAR,GEN,YUVARAJ,M,,,ADMK,7516.0
12150,Karnataka,1999,78,4,GANDHI NAGAR,GEN,SRIKANTAMURTHY DS,M,,,JD(U),6178.0
12151,Karnataka,1999,78,5,GANDHI NAGAR,GEN,MUNIYAPPA B,M,,,IND,5922.0
12152,Karnataka,1999,78,6,GANDHI NAGAR,GEN,GOVINDARAJU L,M,,,JD(S),5175.0
12153,Karnataka,1999,78,7,GANDHI NAGAR,GEN,D J CHRISTOPHER CHAKRAVARTHI,M,,,IND,2835.0
12154,Karnataka,1999,78,8,GANDHI NAGAR,GEN,KRISHNAKUMAR SR,M,,,IND,1991.0
12155,Karnataka,1999,78,9,GANDHI NAGAR,GEN,SHIVAKUMAR S,M,,,IND,868.0
12156,Karnataka,1999,78,10,GANDHI NAGAR,GEN,THYAGARAJ BK,M,,,IND,316.0
